mouse_identity,time_s,zscore_DA,behavior_active,distance_head_res__head_int,distance_head_res__hind_int,distance_head_int__hind_res,distance_hind_res__hind_int,angle_head_res__head_int_deg,angle_head_res__hind_int_deg,angle_head_int__hind_res_deg,velocity_resident,velocity_intruder,hmm_state,hmm_state_smoothed
n5,190.7,2.7428882152850496,Investigation,27.17327565792496,20.105691110561743,25.888880768900947,19.36793094183078,86.1296495571442,92.70115906699384,108.60386045222712,2.308735327086556,5.287078547842716,1,1
n5,190.8,2.9015414324314865,Investigation,27.576432413798084,20.5369012365236,26.50801546128668,19.99845850424421,84.67507682284383,90.5729731292326,106.65528075113524,1.6345145574114828,4.134332252254128,1,1
n5,190.9,4.272861710494855,Investigation,27.87286159798027,20.859083263729413,27.006237814638745,20.51399867584728,82.50148527322534,88.75651146053195,104.21337918488486,1.336120678203012,3.186484494747397,1,1
n5,191.0,6.11849636044731,Investigation,28.077824647335024,21.094261288989088,27.420822844893564,20.948051104551077,79.57628973087179,87.46841351972301,100.4874653070974,1.1096188041152455,2.3184507764887283,1,1
n5,191.1,6.681288234294135,Investigation,28.193636467736543,21.224416523415343,27.752762398002947,21.277977736885493,73.53965812377999,85.52280371122373,93.6341926514556,0.9635437478686286,1.6098925404774664,1,1
n5,191.2,6.598158962732021,Investigation,28.233441397572925,21.262876430249182,27.99322692818251,21.4900912185326,67.15737992574196,83.26051467336276,86.50336635236724,0.7361534575743484,1.2520382733144717,1,1
n5,191.3,6.909546393814575,Investigation,28.1919042488189,21.197668056826977,28.198537039942995,21.65572269864426,59.45186559435496,80.49617450002381,78.30090909377438,0.659035185931481,1.124029864257333,1,1
n5,191.4,8.786560855474049,Investigation,28.09436349353865,21.04057450673701,28.40135644322546,21.782130388050064,52.27079718984925,76.92125727248737,70.77255602078792,1.0642528477961657,0.9034424260768557,1,1
n5,191.5,10.941523223961758,Investigation,27.87951089935765,20.779507562992645,28.58693604806069,21.885416135866095,46.25179357755965,73.20426720367632,63.3917902131393,1.5689761163875575,0.7163992959977037,1,1
n5,191.6,10.871795116128167,Investigation,27.534519489866398,20.379073499772662,28.61886719337401,21.836331665012302,40.67263779682611,68.55122541834965,57.56576308218112,2.010515700455744,0.7795749540072326,1,1
n5,191.7,10.291081559235186,Investigation,27.12528310777825,19.947956347253783,28.57910643730073,21.751135115754813,36.96119308859707,63.77096310197817,53.7967299440088,2.3105381475628275,0.7347312343072455,1,1
n5,191.8,11.392186882361871,Investigation,26.701099089830944,19.52581556111613,28.49210599092343,21.645764748189485,35.03158534612871,59.94395632231266,51.52383676695342,2.365488669879562,0.569233132076013,1,1
n5,191.9,12.219482315290588,Investigation,26.292551609058453,19.122381609923828,28.360969601657324,21.51184103268561,34.088244678784264,57.06347698428377,50.40410041898818,2.1295928580983308,0.3779055528514822,1,1
n5,192.0,12.120504549295148,Investigation,25.988829451368403,18.8395359138595,28.19452664562489,21.370300290944066,34.45451230840425,54.50784304197805,51.89071756190384,1.748137957867743,0.6750784269956737,1,1
n5,192.1,10.844323651696508,Investigation,25.7623346999762,18.644750649845182,28.078210671212435,21.30473893699292,37.90717867337543,53.16514814614763,56.16963942108447,1.6658562050576835,0.912722891016026,1,1
n5,192.2,9.59870675066048,Investigation,25.46327652737373,18.41981963736749,27.918611417237457,21.253375920169947,43.42662084810371,53.24157372689456,61.7947820385985,1.8464281247910252,1.1691695432381664,1,1
n5,192.3,9.071495445711696,Investigation,25.05625843747423,18.1375016129831,27.80511819147577,21.296415247458995,50.23868547527576,53.63258716045897,67.47311407939678,2.2336821113737897,1.5026159852827874,1,1
n5,192.4,9.252866885169151,Investigation,24.578804890242097,17.861797363682093,27.81006806533717,21.52068080672004,57.15308956084678,54.21651474628072,71.47921487524523,2.4665703448841425,1.6944681910552628,1,1
n5,192.5,9.298136348312743,Investigation,24.06810853355357,17.656717820893157,27.55964169915227,21.62539147592164,67.12131176066424,58.14214719357645,78.93005386471972,2.5853215457812952,1.9736058889648933,1,1
n5,192.6,8.700864167756018,Investigation,23.58190105872748,17.514400769540824,27.23776984950716,21.7147129227013,78.08273541835717,63.4074742249436,87.8718951911878,2.829593760701536,2.2285489267713703,1,1
n5,192.7,8.148115918460256,Investigation,23.109460934959458,17.429224165955343,26.872218481258024,21.81786148659389,88.86777610611466,69.7584508434744,97.28788241143197,3.392061737756269,2.2073732751314314,1,1
n5,192.8,7.2510350002643,Investigation,22.71366980855461,17.43089317436525,26.45960010687324,21.906157040394632,98.18040615518652,76.55028914389925,106.21615581717012,3.727356228511888,2.0485881521843567,1,1
n5,192.9,6.196157707411089,Investigation,22.43700709237269,17.528690663596553,26.026167008116325,21.96891808303389,107.7522498615774,84.56794391168222,115.65904502799008,3.8128166211390297,1.899099945669131,1,1
n5,193.0,5.487437892309577,Investigation,22.24076690832509,17.71929406902356,25.539323531463285,22.00466519040347,118.59213901876274,95.03998189430196,125.12817296728537,3.532577996154708,1.8490138782779089,1,1
n5,193.1,5.425187992065511,Investigation,22.10505621574465,17.94837630669966,25.00602444792473,21.988369536377544,129.1162758090307,106.51309788313311,133.87080503376026,3.0922425181621045,1.7917578298827628,1,1
n5,193.2,5.232054064295077,Investigation,22.004111987103776,18.20605243923843,24.460492402002465,21.94614109216786,138.06664175563174,117.00806825418896,141.51490867806373,2.9798789423591283,1.5063517653976628,1,1
n5,193.3,4.773477683030039,Investigation,21.90734596455377,18.468377698423897,23.938477495068707,21.913530613345767,145.54027582700255,126.26747256383028,148.3007102074241,3.0256878872198123,1.1153406334853828,0,0
n5,193.4,4.145906127735763,Investigation,21.790880071118064,18.718655553086343,23.43014692095509,21.89941164394262,153.22688131449672,134.96410430511258,155.35149212262414,2.8335659889198057,0.7532820670545213,0,0
n5,193.5,3.548179913398187,Investigation,21.66639810861317,18.95649382781754,22.945367876441992,21.891276043193702,160.7994962875162,143.3889126144249,162.00066822753396,2.5591502048937507,0.3581860287218492,0,0
n5,193.6,3.235579086582589,Investigation,21.51633471112355,19.175077976743538,22.464509700332016,21.869813171793105,168.83109804996343,151.3747202973977,169.09649443398962,2.362755874750745,0.1186968188212325,0,0
n5,193.7,3.285039463329693,Investigation,21.33976936879521,19.37757734286529,21.97029106600345,21.824191477804938,177.2999688988615,158.94262860807555,177.03076294931938,2.32436158660923,0.5482434330530459,0,0
n5,193.8,3.693864718841866,Investigation,21.10269453045453,19.59004577827451,21.44954658884583,21.760089187937787,172.8186426051841,167.1199647682564,174.00713930816573,2.29877256743348,1.0512864844280485,0,0
n5,193.9,3.789995457702457,Investigation,20.90596441636447,19.88266000267655,20.928867164930207,21.696799692796272,161.86666177905508,176.55675371886872,164.27454755536155,2.3730741926407437,1.3203440047706383,0,0
n5,194.0,3.963112316262523,Investigation,20.85143305759132,20.24569981994001,20.329196872420805,21.4989281230884,151.82093791254465,173.6866773340836,154.4787972053511,2.4288232753485994,1.438804048825293,0,0
n5,194.1,4.430339548850765,Investigation,20.914000634533025,20.711818451076446,19.815189957810343,21.371448765964477,142.0673427419355,163.85444252131157,144.99711635277845,2.6985740583386444,1.4321152795448668,0,0
n5,194.2,4.143795667451942,Investigation,21.098877075158367,21.23099401996816,19.387422277748573,21.247782112931823,132.61863667865907,154.4711916406819,135.7757373241364,3.162644453216727,1.1449897742387802,0,0
n5,194.3,3.432958817876417,Investigation,21.460457135688618,21.84965173229859,19.06972904638719,21.140610760243607,124.52738671580448,145.71888947340167,127.72263148791431,3.5930063100925342,0.7735385096545659,1,1
n5,194.4,2.7491915271375498,Investigation,21.92704951354506,22.494476549242385,18.879227112880468,21.066246561024727,118.11356092980166,138.961342695829,120.59961973224192,3.772750800145929,0.746477854779616,1,1
n5,194.5,2.3624675118915857,Investigation,22.40963351440922,23.04227000752468,18.822845785396744,21.01558032300369,113.6450006474442,133.3500981660077,116.33835188108162,3.773654285997113,1.1134943681791192,1,1
n5,194.6,2.534793605400682,Investigation,22.879489238411825,23.50467569696928,18.81060461178884,20.94225461773164,112.13273757523096,130.50018136277666,113.862929730541,3.756594199280684,1.6160636289659396,1,1
n5,194.7,2.787300790203006,Investigation,23.37480040211006,23.93670222294956,18.89689387831574,20.92102394278901,112.71733272930896,129.3385546527647,113.3364292297298,3.709590080570028,1.9760256788400472,1,1
n5,194.8,2.861216646628679,Investigation,23.868682049188877,24.304258578843903,19.0904234241198,20.942711808123548,113.57153413603282,129.20603729549694,113.23964316857324,3.7170417472604,2.36516768158754,1,1
n5,194.9,3.0710310743976788,Investigation,24.404619477893952,24.62512992878578,19.40342090576197,21.012309753734417,115.91552525102932,130.2935110061753,115.22913344673964,3.747562118798369,2.962019706709845,1,1
n5,195.0,3.501638512441883,Investigation,24.995370037168836,24.876209150563664,19.846000000549687,21.08870373213253,122.6109528947112,133.76559857418027,120.69310058977698,3.7263669795707073,3.389844984397883,1,1
n5,195.1,4.165219370802377,Investigation,25.61083412624035,25.081311409552637,20.451160084879326,21.243483494803588,132.05712014442545,138.5122784445678,129.23453304328825,3.779556468966536,3.668752941483469,1,1
n5,195.2,4.526044448005269,Investigation,26.2360604569835,25.22850773122845,21.191227077174045,21.459431795656855,144.31209346991469,145.23886732260192,139.73539691637222,3.682179218235399,3.9712050511892176,0,0
n5,195.3,4.245950095931884,Investigation,26.850221131935147,25.29362036553405,22.10665571763758,21.772001071247445,161.81950906334532,154.11152729493986,155.29351328569544,3.162330890918567,4.261303994299716,0,0
n5,195.4,3.688187784475276,Investigation,27.362179154872184,25.207510894247072,23.11315351370644,22.11405104207752,175.89727342529653,166.48928039925264,174.08775992802458,2.462134977686705,4.442137412640987,0,0
n5,195.5,3.133977650190141,Investigation,27.69560814836155,24.95292562192592,24.09077667737546,22.44630852295305,150.28799882072758,175.33618223102155,168.03869293552663,1.8989133277066244,4.319880410306306,0,0
n5,195.6,2.852619123840378,Investigation,27.82352030019267,24.576357471209366,24.998084999821163,22.792305962584816,124.30665965263104,153.32319920731675,152.02302681164355,2.110819798772847,3.9748268495806136,0,0
n5,195.7,2.6874513071794173,Investigation,27.67002881994961,23.98181194007088,25.752343123463003,23.05811599263325,101.44546608190171,132.25061924736474,135.9423917348076,3.6351826562491976,3.55308136547498,3,3
n5,195.8,2.2705972416309965,Investigation,27.217527151786605,23.155718192410724,26.262743009952057,23.176983527734937,82.69227507432981,112.9662652372404,119.44824838275478,5.546784491870358,2.88698385701191,3,3
n5,195.9,1.8176626682332409,Investigation,26.457746029254327,22.15330723179902,26.46364115913323,23.137152400088382,71.83598314985755,100.36681083274924,104.80771186328369,7.070408175167149,2.1592327851877418,3,3
n5,196.0,1.5758465925873264,Investigation,25.496449828095127,21.08157241987862,26.403470084366933,22.990104963937604,69.34677661341885,94.22443596679484,95.63492110280303,8.109712701953345,1.663673174363146,3,3
n5,196.1,1.5334499719449504,Investigation,24.351550767762063,19.992372263139117,26.12732746548679,22.795488596003786,73.27767299799359,91.29007677668228,93.98165538415824,8.969287723165257,1.6522471456385992,3,3
n5,196.2,1.5427138905001814,Investigation,22.98146571911832,18.90642453549733,25.5630377994738,22.528021679470616,80.5713286805086,90.0687447458053,97.51636171475054,9.602974286929278,1.823589539169411,3,3
n5,196.3,1.2411252904714865,Investigation,21.55596434284469,17.824583432241823,24.852220208022825,22.17030879472502,91.23370345005196,90.23174289660494,105.39387808954127,10.147207416982642,1.7266231966806398,3,3
n5,196.4,1.1897032853645702,Investigation,20.054322760411683,16.745819909958843,23.96782269612213,21.70370118237512,101.47898636634152,89.80731773464157,114.9283086983821,10.785011116541698,1.886319259707713,3,3
n5,196.5,1.9253014119287823,Investigation,18.468883820614604,15.669529214724626,22.965208411658125,21.22093733157689,112.24944328473418,92.12679488781066,124.5630665541002,11.32174426438483,2.2862148586352,3,3
n5,196.6,3.1652214842070987,Investigation,16.86027626523891,14.57812982960205,21.83489532065764,20.62515227104164,118.36228319343786,94.04878986455066,130.951251740398,11.59446991209606,2.584758349030232,3,3
n5,196.7,3.871660253756637,Investigation,15.341067502207212,13.548362781639971,20.629049507737808,19.91477745254731,121.18024214131265,95.83739882730754,134.5513481732227,11.7402938322812,2.770320161708334,3,3
n5,196.8,3.834152172217337,Investigation,13.900939971407247,12.517137608353728,19.38729652465954,19.11551823723021,123.1777748575575,98.67793410267052,136.35241207968716,11.948783635465531,3.111792586962616,3,3
n5,196.9,3.886082094308221,Investigation,12.485001174362734,11.519472187071129,18.07109377066763,18.26871163405994,121.273260234978,100.34697702623636,135.3279638442673,11.91023543533045,3.5350529095619283,3,3
n5,197.0,3.71145784830438,Investigation,11.2103247670923,10.587635990588357,16.78528621025767,17.41923764959833,118.92129104341608,101.91989436909556,133.84426810084264,11.510279303588986,4.019486927514851,3,3
n5,197.1,3.198939211150439,Investigation,10.048746283984704,9.682951916000356,15.50688892454555,16.50535390910739,115.6759294871224,102.4215457930502,131.62220000357058,10.90036410133301,4.758459748305133,3,3
n5,197.2,2.7267125815453443,Investigation,9.047376012149368,8.79255399076608,14.32319569807593,15.586534815742644,112.93944161901754,102.78087993338984,129.63001093688328,9.896345341587198,5.660632161858964,3,3
n5,197.3,2.5640976865231195,Investigation,8.333810185783195,7.996107397240438,13.3272829664406,14.74495784297322,110.36614670487864,103.44754912236289,127.08986313969812,8.6170066247879,6.692774794983149,3,3
n5,197.4,2.903624640724876,Investigation,7.835180017465174,7.219440320913589,12.540650642236791,13.973997531265884,107.4715812151839,103.7701234382938,123.96424956713996,7.409285231796808,7.551967887891412,3,3
n5,197.5,3.55261897668591,Investigation,7.537672941962525,6.536743139326664,11.995832143301454,13.331364701214058,103.40934860722577,102.934938663507,119.84196177796927,6.225781821034873,8.282693883084887,3,3
n5,197.6,4.0180458616382095,Investigation,7.455517232085052,5.968536599613902,11.62929317283028,12.771662419071005,100.21697125790206,102.31111419958847,116.41291998800529,5.548387280550995,9.273081700448683,3,3
n5,197.7,3.947336086906256,Investigation,7.610041921278935,5.402631163753453,11.47342384409746,12.270559851855213,97.67312713074932,101.76965062504011,113.32928692268464,5.744250209932337,10.418169048931563,3,3
n5,197.8,3.7255579655821975,Investigation,8.049422164802326,4.855373339008644,11.48796761019556,11.75789648349915,96.63204479246514,102.33902421044591,110.93807774943072,6.252995003217997,11.67244771679102,3,3
n5,197.9,3.717143367997948,Investigation,8.848657632033792,4.504245709641677,11.650210943073622,11.243714424782231,99.24960104861977,105.78570785272215,110.33907937096154,6.586845853541533,12.794216783224517,3,3
n5,198.0,3.607101775359407,Investigation,9.970057799373253,4.639003870001797,12.033080446829176,10.835502043382688,102.75799916715287,109.53266307021408,111.10239677492436,6.704445281412871,13.529838424070912,3,3
n5,198.1,3.4144285230609905,Investigation,11.362219272818889,5.385901568175697,12.656549931050533,10.599214560250726,105.04842728767191,112.91510559481468,111.23066791465148,6.743771064097375,13.882281013178856,3,3
n5,198.2,3.540917427904408,Investigation,12.92580557251608,6.6082690324631175,13.473026046181367,10.608045005349496,109.04759926660743,117.75919047682991,112.58298495786012,6.370879578848212,14.020489563011086,3,3
n5,198.3,4.098071143610875,Investigation,14.576104737992328,8.082385133150927,14.391748533033462,10.855570966240911,113.541453269457,123.26826193730705,114.72602293842992,5.535013348043168,13.771249458045112,3,3
n5,198.4,5.0665397019847935,Investigation,16.1573463088632,9.604131040713836,15.325213704500692,11.275707373497765,119.36767980833542,129.74067890128413,118.05716347088428,4.87003771363308,13.042418686970912,3,3
n5,198.5,5.870454238051758,Investigation,17.67569717877728,11.102486381210738,16.27272976910144,11.823252136392515,126.1320403876578,137.04507354331508,121.82270384725192,4.452217647024245,12.133800451081555,3,3
n5,198.6,6.714550819468728,Investigation,19.17441724753356,12.557950996679592,17.226284911723226,12.434257358320911,135.04381153179563,143.92928299937216,128.51347846510424,4.133090979754252,11.027538262892758,0,0
n5,198.7,8.826918500560494,Investigation,20.56193078783779,13.990304475480496,18.05227688885418,13.037378309642198,144.00388840194285,151.19100597080006,135.7623405273325,3.862360832671481,9.894723695529516,0,0
n5,198.8,11.12387029994908,Investigation,21.840769820590825,15.320012000658274,18.778350299435537,13.585021693798245,149.74380450085943,157.3342234063582,140.8703933771428,3.496000865995675,8.800536590241784,0,0
n5,198.9,12.944387320603145,Investigation,23.0039576730055,16.555180946346916,19.378724785223596,14.049774976140167,155.73738008348369,163.96908536611977,146.16953337694653,3.12766013976156,7.462365155840825,0,0
n5,199.0,14.250394428758767,Investigation,24.00867059838745,17.6729522581087,19.881779793284803,14.472958675605208,160.0951457705694,169.35303858846748,151.22589988110366,2.7833084738828053,5.985645473494694,0,0
n5,199.1,15.092195772203011,Investigation,24.801578011597535,18.602846425138004,20.273742591476584,14.835233678390136,165.86413240294655,174.7601785701105,157.60460829803586,2.3692803626468573,4.712848104215616,0,0
n5,199.2,15.892910701072877,Investigation,25.47664136922182,19.41792459218573,20.544577138192928,15.09417226171906,173.56371708428884,178.47499577195816,165.7561078463498,2.018830925885904,3.895337114157456,0,0
n5,199.3,16.089187288913724,Investigation,26.07109487525493,20.12270073949516,20.75524295168286,15.29547188292496,179.0839960806502,172.1831653637361,174.6705700663151,1.9028669903052569,3.4555977914690885,0,0
n5,199.4,16.093548336318854,Investigation,26.573878023597786,20.75819075792033,20.89651898202893,15.465692976209697,171.8995213955116,164.79366168828804,177.3501115445489,2.157060087569588,3.285177556662045,0,0
n5,199.5,16.439156903562477,Investigation,27.02096773618761,21.35504881424685,21.06962524715944,15.688049595564456,163.6022103483196,156.61972474053513,169.22348054569784,2.634325516733933,3.233292603264871,0,0
n5,199.6,15.98946643818535,Investigation,27.404055714689825,21.891267969531125,21.257634642548865,15.926938459551366,153.93229070985169,147.7919217311187,160.12278675806994,3.093717701690881,3.267595780582032,0,0
n5,199.7,14.19110404931665,Investigation,27.73483133132419,22.340925306554407,21.49641750245596,16.18128688695289,145.47201364148643,139.25650620901004,152.627193843006,3.381968820301069,3.42674869184559,0,0
n5,199.8,12.306696394763646,Investigation,28.00883506727789,22.755117734388964,21.797134122536903,16.52039050766908,136.0435214765715,131.23058656138275,143.74969126702416,3.6160287265810136,3.4172506205111106,1,1
n5,199.9,10.820591499298448,Investigation,28.235191203296598,23.196575871990124,22.14857749736108,16.973555661628684,125.32837808702556,122.51892515141962,133.60010400030535,4.127865161205935,3.587361648710274,1,1
n5,200.0,9.507426135466206,Investigation,28.52414420280669,23.82047077034836,22.617199358542383,17.649251127801126,115.94820619574496,113.34865858578613,124.39889716317224,4.779946665218396,4.163561349538012,1,1
n5,200.1,8.752075231929924,Investigation,28.96992782943612,24.575582258859853,23.208011952607453,18.425787784174837,107.21157909470452,104.79468248228196,115.96797733812144,5.230966332857006,4.8365221763775885,1,1
n5,200.2,8.652623228765753,Investigation,29.50062472883638,25.45300974122211,23.887711146838598,19.323658462896283,98.73427004725792,96.86050312184172,107.10534219628325,5.318157416324425,5.473169507240334,1,1
n5,200.3,8.117073046173449,Investigation,30.077272054499897,26.39374272468714,24.584200700571586,20.25992389213901,91.74715737635184,90.07197671767446,99.12626086399086,5.082037850852728,5.855407569829426,1,1
n5,200.4,7.002933959758312,Investigation,30.596413842173508,27.309353837055035,25.260403345099327,21.21462009317912,85.39751486252659,83.79134891401931,91.77245419556164,4.612920345776519,6.0114802059141486,1,1
n5,200.5,5.945373733015686,Investigation,31.01592147938633,28.14140277572145,25.869847572834605,22.12874974322968,80.68542654723282,78.01501675297304,85.77747441079447,4.004572987601443,6.218955222556677,1,1
n5,200.6,5.21117199177149,Investigation,31.30340527914908,28.87836985395873,26.402984114359136,23.00807239397093,74.32142835376281,70.96410748427911,79.09096640821002,3.3377271428537103,6.375974296064804,1,1
n5,200.7,4.951737137074526,Investigation,31.446327590879907,29.449385022509837,26.89464943665215,23.826351925257548,66.75559483617599,64.57787102945419,70.25905970523016,2.649255735979992,6.352199536620999,1,1
n5,200.8,4.582261659882227,Investigation,31.44005742399526,29.87367804948786,27.289490200714532,24.560542996961484,58.450654666571324,58.366159249765545,60.74107791703361,1.9512509612916535,6.166174929697834,1,1
n5,200.9,4.222290350616254,Investigation,31.34469138334079,30.13588224407081,27.62644118960584,25.185896087326736,50.84560967909909,53.01777747319196,51.88437186708427,1.2574465232503276,6.047712301103092,1,1
n5,201.0,4.059957375603902,Investigation,31.46972075208629,30.29934522511408,28.15286642026137,25.68293501549416,43.26365125105829,48.308451335732656,43.73613231316324,0.5930812503048104,5.327523241514768,1,1
n5,201.1,3.6303173711084753,Investigation,31.21399453092004,30.388025399465203,28.290403746868616,26.13919980074585,41.2176102467817,44.05746909745673,41.09797734854618,0.6140752913639881,4.226132901930727,1,1
n5,201.2,3.0370559569066824,Investigation,30.9209483741694,30.31342668768672,28.40245619979331,26.47363817243696,40.478356844489554,39.90020601267975,40.46993609145889,1.230300789474328,3.405255418479268,1,1
n5,201.3,2.758295042487134,Investigation,30.60499748150061,30.102655150447468,28.512459861070607,26.687347573896627,40.23088698522787,35.882224211275826,40.51053377855968,1.6316936014326369,2.631961744235688,1,1
n5,201.4,2.7541106199512635,Investigation,30.27690300121497,29.798326050991932,28.641355100212916,26.838368548349813,40.61118635704688,31.74922514236292,41.64546708708392,2.0094013732136378,2.0789630180247367,2,2
n5,201.5,2.9738849822906954,Investigation,29.979950681696756,29.39642905680113,28.79817802838601,26.918535629027712,42.28836740093237,28.15198214925036,44.49724043792176,2.4671593076168663,1.5467495314796809,2,2
n5,201.6,3.433336381101184,Investigation,29.732557885728276,28.95789883106614,28.95075380377313,26.924100153563742,43.889893902675055,24.520434933037592,48.17791672126583,2.713636609270044,1.0802579691242675,2,2
n5,201.7,3.543726811993878,Investigation,29.57320667084428,28.49889702470879,29.13251481326429,26.858700206808876,43.48629159406434,19.864527052702385,51.97446171846971,2.595907631108197,1.0483733080601274,2,2
n5,201.8,3.3382571523444,Investigation,29.47715923579686,28.01968124444531,29.399495708198888,26.80151173020576,42.15233616142618,15.124385908381017,55.318182461451386,2.245410663859972,1.3380518999698154,2,2
n5,201.9,3.236567771366075,Investigation,29.42166992861116,27.50397485187587,29.780357243634764,26.789414057991436,39.21258606519052,10.66513001391246,56.6988000702367,2.0233152303104878,1.655980189550303,2,2
n5,202.0,3.329452249624213,Investigation,29.39809787432913,26.940213307789563,30.25680160534556,26.80790057676884,33.55321037581473,5.858070609137684,55.53053135282329,1.9798212789091296,2.12763387885182,2,2
n5,202.1,3.5833892880836897,Investigation,29.49539277863191,26.3786647099786,30.864526079803507,26.874122025279718,28.231247603801933,2.56668843501592,53.35741793665037,1.6441793869488213,2.7010173682794623,2,2
n5,202.2,3.730204705406953,Investigation,29.663426154502798,25.876846173016155,31.55892822573876,27.0164792517958,24.08606726292183,0.4669752537390081,51.27255445451442,1.1237086908894407,3.0461858022030324,2,2
n5,202.3,3.752676211739424,Investigation,29.88466499161608,25.415107231007497,32.27200105606855,27.151464093230658,21.08447609907336,0.8877535353205701,49.592338025364086,1.113015344300088,3.032279108189773,2,2
n5,202.4,3.7659541276810216,Investigation,30.01681289086556,24.959503863870392,32.87465645665846,27.24637091157633,17.755782887407634,2.298833797431626,46.91234088596903,1.952729162990932,2.6580644332302086,2,2
n5,202.5,3.614734782924584,Investigation,29.97742991069549,24.406289715162607,33.25326765763563,27.172380629740815,12.828529606315158,4.3585725967805615,42.34544939995442,3.234949175021768,2.078955884943105,2,2
n5,202.6,3.2400709389644,Investigation,29.70776486431394,23.75574596368304,33.37635485364127,26.95563820136693,6.324932926665156,7.975101071722975,35.91722508488127,4.856020760025674,1.4480796855068157,2,2
n5,202.7,2.994775426567896,Investigation,29.11159565080921,23.00822048619265,33.147807398633766,26.601196929319336,0.0948032796189011,13.264767878300262,29.60359783718573,6.975836383240971,0.712679051014678,2,2
n5,202.8,2.6982948678366507,Investigation,28.109282637221003,22.114174722222348,32.530050637822555,26.10127535997917,6.332940616249374,18.92134044801682,22.230950620527665,9.04057825555037,0.7078690342700548,2,2
n5,202.9,2.432028097506918,Investigation,26.772523330688845,21.124289113641066,31.577389663871145,25.50019682646632,11.151189446515872,24.55280119706279,15.58656940725072,10.561827881762444,1.453860051595082,2,2
n5,203.0,2.4735564240390278,Investigation,25.13469084594112,20.10997187780621,30.355316980901467,24.899025703142154,16.872809666974206,31.52639548550812,8.285282507823553,11.814196869372608,2.0074673962433045,2,2
n5,203.1,3.2086672651782027,Investigation,23.31697879960988,19.06131617779936,28.95492987232563,24.267432293967524,25.634864559269573,41.408495794640544,0.9993387609868593,12.881828995616154,2.469167537648133,2,2
n5,203.2,4.245820209469072,Investigation,21.374101841213967,17.99897201473226,27.373901569980923,23.569113607766788,34.588399362553105,51.844822685104646,11.103401643247224,13.758736869860217,2.854119055725053,2,2
n5,203.3,4.298545559114718,Investigation,19.312656029983646,16.90957277695093,25.646425662884788,22.81872792178852,53.73687588897073,63.90669154246052,33.02556438020514,13.974679115880845,3.766124206951274,3,3
n5,203.4,3.768947262343988,Investigation,17.160286433573887,15.804242027194702,23.73885556267151,21.971355994265856,114.94265370971743,83.24657675974566,95.35795697278704,13.615185322295249,5.0815570079418695,3,3
n5,203.5,3.1306668771261297,Investigation,14.609707600870095,14.60584955233395,21.361689036939342,20.98708711077105,118.30918355525188,95.9609481466034,100.57815357018892,13.388706669786712,5.952296076799366,3,3
n5,203.6,2.661047574873119,Investigation,12.21170419672733,13.26802475523828,19.105993129842297,19.836027651772685,127.34356178542056,109.42259465755114,111.38175739524758,12.89494446137688,7.0293878146833375,3,3
n5,203.7,2.34198544139183,Investigation,9.761125627475858,11.8691094744673,16.750669815011992,18.572260971200112,134.13222969771164,122.40715178458083,120.6452515070135,11.878011680517744,8.610591766402989,3,3
n5,203.8,2.01873431472202,Investigation,7.321133160912308,10.3957537117922,14.303298040268096,17.142390340388076,139.14331227253376,134.0583160850049,128.2625721490909,10.453060845535855,10.384647713156332,0,0
n5,203.9,1.798846548850075,Investigation,4.9245733694225535,8.89932617256957,11.825835465594626,15.6222667683683,138.86134967765236,139.98845150308335,133.36542616146244,8.732397892871035,12.241917477656466,0,0
n5,204.0,1.701855486501172,Investigation,2.670324013153236,7.43002905894124,9.350780924991826,14.039685257612138,132.51398031875584,140.14581171852274,134.4429846831112,6.685538177270753,14.120587915069947,0,0
n5,204.1,1.5742188479911998,Investigation,1.1527570108210032,5.9409362390360085,6.9864010066891895,12.450628938835417,122.38986493437848,134.89957226037143,134.68407581298493,4.796068395847869,15.801554636802363,3,3
n5,204.2,1.617454836307359,Investigation,2.444360888934795,4.37355518081715,4.806875915804593,10.838219985817338,112.42896817821236,128.74000171858313,135.1173383838111,3.478754521313707,17.123031438457136,3,3
n5,204.3,1.8491967310665292,Investigation,4.493361915041354,2.71288233001076,2.928764162804487,9.16774503970834,104.63440394261022,121.85451521814196,137.78643632976497,2.443676584141884,17.893880048187047,3,3
n5,204.4,2.212433634784516,Investigation,6.496421715885738,1.0423895461309822,2.1006630184228468,7.477830264745444,101.87864179796144,120.08884370053494,140.28628677600975,1.3956106518050706,18.08583671018025,3,3
n5,204.5,2.8609626319967068,Investigation,8.319703847522456,0.9186973036607988,2.899137704603055,5.859880891605366,106.06539446963262,123.07610268084515,145.95645463128315,0.5822362809630186,18.25423004247465,3,3
n5,204.6,3.2549150610686417,Investigation,10.05739746893654,2.693160931525252,4.327474856360694,4.404847351030084,111.47365357903732,126.5746496855072,152.1476963025183,0.3717059198543957,18.484928155241448,3,3
n5,204.7,3.176710572304124,Investigation,11.75195489697956,4.574558034858526,5.904328768400535,3.304333991071453,119.94978674605846,132.57567203191525,158.35991275513257,0.6119191172140089,18.50358678322365,3,3
n5,204.8,2.862717388099587,Investigation,13.534338406815731,6.554485801957718,7.608107417437462,3.0964142240427406,131.4796488201854,138.66434849067014,166.68558135374084,1.649550396681296,17.986256403312765,0,0
